# Generated by matlabSample/mainHCW.m
# HCW relative motion (radial, along-track, cross-track) [km], identity attitude
time_s,x,y,z,qx,qy,qz,qw
47880,-4.69704615296605,13.4279775004596,-9.39409230593209,0,0,0,1
47890,-4.69579503624181,13.4348269106954,-9.39159007248361,0,0,0,1
47900,-4.69454142250073,13.4416744944412,-9.38908284500146,0,0,0,1
47910,-4.69328531240941,13.4485202480562,-9.3865706248188,0,0,0,1
47920,-4.69202670663574,13.4553641679001,-9.38405341327148,0,0,0,1
47930,-4.69076560584898,13.462206250334,-9.38153121169795,0,0,0,1
47940,-4.68950201071969,13.4690464917196,-9.37900402143938,0,0,0,1
47950,-4.68823592191978,13.4758848884199,-9.37647184383955,0,0,0,1
47960,-4.68696734012246,13.4827214367987,-9.37393468024491,0,0,0,1
47970,-4.68569626600229,13.4895561332208,-9.37139253200458,0,0,0,1
47980,-4.68442270023516,13.496388974052,-9.36884540047031,0,0,0,1
47990,-4.68314664349827,13.503219955659,-9.36629328699652,0,0,0,1
48000,-4.68186809647016,13.5100490744096,-9.3637361929403,0,0,0,1
48010,-4.6805870598307,13.5168763266723,-9.36117411966138,0,0,0,1
48020,-4.67930353426108,13.523701708817,-9.35860706852215,0,0,0,1
48030,-4.67801752044382,13.5305252172143,-9.35603504088764,0,0,0,1
48040,-4.67672901906279,13.5373468482357,-9.35345803812556,0,0,0,1
48050,-4.67543803080296,13.5441665982548,-9.35087606160592,0,0,0,1
48060,-4.67414455635038,13.5509844636471,-9.34828911270076,0,0,0,1
48070,-4.67284859639297,13.5578004407865,-9.34569719278594,0,0,0,1
48080,-4.67155015162001,13.5646145260479,-9.34310030324002,0,0,0,1
48090,-4.67024922272209,13.5714267158071,-9.34049844544417,0,0,0,1
48100,-4.66894581039109,13.578237006441,-9.33789162078217,0,0,0,1
48110,-4.66763991532023,13.5850453943276,-9.33527983064045,0,0,0,1
48120,-4.66633153820402,13.5918518758459,-9.33266307640803,0,0,0,1
48130,-4.66502067973829,13.598656447376,-9.33004135947657,0,0,0,1
48140,-4.66370734062017,13.6054591052991,-9.32741468124033,0,0,0,1
48150,-4.66239152154811,13.6122598459975,-9.32478304309622,0,0,0,1
48160,-4.66107322322187,13.6190586658545,-9.32214644644374,0,0,0,1
48170,-4.65975244634252,13.6258555612544,-9.31950489268503,0,0,0,1
48180,-4.65842919161242,13.6326505285826,-9.31685838322483,0,0,0,1
48190,-4.65710345973526,13.6394435642258,-9.31420691947052,0,0,0,1
48200,-4.65577525141605,13.6462346645715,-9.31155050283209,0,0,0,1
48210,-4.65444456736108,13.6530238260083,-9.30888913472216,0,0,0,1
48220,-4.65311140827798,13.659811044926,-9.30622281655595,0,0,0,1
48230,-4.65177577487566,13.6665963177152,-9.30355154975132,0,0,0,1
48240,-4.65043766786437,13.673379640768,-9.30087533572874,0,0,0,1
48250,-4.64909708795565,13.6801610104771,-9.2981941759113,0,0,0,1
48260,-4.64775403586236,13.6869404232366,-9.29550807172471,0,0,0,1
48270,-4.64640851229865,13.6937178754416,-9.2928170245973,0,0,0,1
48280,-4.64506051798002,13.700493363488,-9.29012103596003,0,0,0,1
48290,-4.64371005362324,13.7072668837732,-9.28742010724647,0,0,0,1
48300,-4.6423571199464,13.7140384326954,-9.2847142398928,0,0,0,1
48310,-4.64100171766893,13.7208080066538,-9.28200343533784,0,0,0,1
48320,-4.63964384751152,13.727575602049,-9.27928769502303,0,0,0,1
48330,-4.63828351019621,13.7343412152822,-9.27656702039241,0,0,0,1
48340,-4.63692070644633,13.7411048427561,-9.27384141289265,0,0,0,1
48350,-4.63555543698653,13.7478664808742,-9.27111087397305,0,0,0,1
48360,-4.63418770254276,13.7546261260411,-9.26837540508551,0,0,0,1
48370,-4.63281750384229,13.7613837746627,-9.26563500768457,0,0,0,1
48380,-4.6314448416137,13.7681394231456,-9.26288968322739,0,0,0,1
48390,-4.63006971658686,13.7748930678978,-9.26013943317372,0,0,0,1
48400,-4.62869212949299,13.7816447053281,-9.25738425898596,0,0,0,1
48410,-4.62731208106457,13.7883943318466,-9.25462416212913,0,0,0,1
48420,-4.62592957203543,13.7951419438642,-9.25185914407085,0,0,0,1
48430,-4.62454460314069,13.8018875377932,-9.24908920628137,0,0,0,1
48440,-4.62315717511679,13.8086311100467,-9.24631435023357,0,0,0,1
48450,-4.62176728870147,13.8153726570389,-9.24353457740293,0,0,0,1
48460,-4.62037494463379,13.8221121751852,-9.24074988926758,0,0,0,1
48470,-4.61898014365412,13.8288496609019,-9.23796028730823,0,0,0,1
48480,-4.61758288650412,13.8355851106066,-9.23516577300823,0,0,0,1
48490,-4.61618317392679,13.8423185207177,-9.23236634785357,0,0,0,1
48500,-4.61478100666642,13.8490498876548,-9.22956201333283,0,0,0,1
48510,-4.61337638546861,13.8557792078386,-9.22675277093722,0,0,0,1
48520,-4.61196931108029,13.8625064776908,-9.22393862216056,0,0,0,1
48530,-4.61055978424967,13.8692316936342,-9.22111956849932,0,0,0,1
48540,-4.60914780572603,13.8759548520938,-9.21829561145205,0,0,0,1
48550,-4.60773337625974,13.8826759494963,-9.21546675251947,0,0,0,1
48560,-4.60631649660308,13.8893949822671,-9.21263299320616,0,0,0,1
48570,-4.60489716750965,13.8961119468323,-9.20979433501929,0,0,0,1
48580,-4.60347538973432,13.9028268396197,-9.20695077946863,0,0,0,1
48590,-4.60205116403327,13.9095396570577,-9.20410232806652,0,0,0,1
48600,-4.60062449116395,13.9162503955762,-9.20124898232789,0,0,0,1
48610,-4.59919537188512,13.9229590516062,-9.19839074377023,0,0,0,1
48620,-4.59776380695682,13.9296656215799,-9.19552761391363,0,0,0,1
48630,-4.59632979714038,13.9363701019304,-9.19265959428074,0,0,0,1
48640,-4.59489334319842,13.9430724890923,-9.18978668639683,0,0,0,1
48650,-4.59345444589485,13.9497727795011,-9.1869088917897,0,0,0,1
48660,-4.59201310599488,13.9564709695937,-9.18402621198975,0,0,0,1
48670,-4.59056932426499,13.9631670558079,-9.18113864852998,0,0,0,1
48680,-4.58912310147298,13.969861034583,-9.17824620294595,0,0,0,1
48690,-4.5876744383879,13.976552902359,-9.17534887677579,0,0,0,1
48700,-4.58622333578012,13.9832426555775,-9.17244667156023,0,0,0,1
48710,-4.58476979442129,13.989930290681,-9.16953958884258,0,0,0,1
48720,-4.58331381508436,13.9966158041133,-9.16662763016871,0,0,0,1
48730,-4.58185539854355,14.0032991923191,-9.16371079708709,0,0,0,1
48740,-4.58039454557439,14.0099804517447,-9.16078909114877,0,0,0,1
48750,-4.57893125695369,14.0166595788372,-9.15786251390737,0,0,0,1
48760,-4.57746553345954,14.0233365700449,-9.15493106691908,0,0,0,1
48770,-4.57599737587135,14.0300114218175,-9.1519947517427,0,0,0,1
48780,-4.57452678496979,14.0366841306056,-9.14905356993958,0,0,0,1
48790,-4.57305376153684,14.0433546928611,-9.14610752307368,0,0,0,1
48800,-4.57157830635576,14.0500231050369,-9.14315661271151,0,0,0,1
48810,-4.57010042021109,14.0566893635873,-9.14020084042217,0,0,0,1
48820,-4.56862010388869,14.0633534649676,-9.13724020777737,0,0,0,1
48830,-4.56713735817567,14.0700154056343,-9.13427471635134,0,0,0,1
48840,-4.56565218386048,14.076675182045,-9.13130436772094,0,0,0,1
48850,-4.5641645817328,14.0833327906586,-9.1283291634656,0,0,0,1
48860,-4.56267455258366,14.089988227935,-9.12534910516731,0,0,0,1
48870,-4.56118209720534,14.0966414903354,-9.12236419441067,0,0,0,1
48880,-4.55968721639142,14.1032925743221,-9.11937443278283,0,0,0,1
48890,-4.55818991093677,14.1099414763585,-9.11637982187354,0,0,0,1
48900,-4.55669018163756,14.1165881929092,-9.11338036327512,0,0,0,1
48910,-4.55518802929124,14.1232327204401,-9.11037605858248,0,0,0,1
48920,-4.55368345469655,14.129875055418,-9.1073669093931,0,0,0,1
48930,-4.55217645865353,14.1365151943111,-9.10435291730705,0,0,0,1
48940,-4.55066704196349,14.1431531335886,-9.10133408392696,0,0,0,1
48950,-4.54915520542904,14.149788869721,-9.09831041085808,0,0,0,1
48960,-4.5476409498541,14.1564223991798,-9.09528189970819,0,0,0,1
48970,-4.54612427604385,14.1630537184377,-9.09224855208768,0,0,0,1
48980,-4.54460518480477,14.1696828239686,-9.08921036960953,0,0,0,1
48990,-4.54308367694464,14.1763097122477,-9.08616735388926,0,0,0,1
49000,-4.54155975327251,14.1829343797511,-9.08311950654502,0,0,0,1
49010,-4.54003341459875,14.1895568229562,-9.0800668291975,0,0,0,1
49020,-4.53850466173499,14.1961770383416,-9.07700932346998,0,0,0,1
49030,-4.53697349549404,14.2027950223874,-9.07394699098808,0,0,0,1
49040,-4.53543991668948,14.2094107715769,-9.07087983337896,0,0,0,1
49050,-4.53390392613689,14.2160242823917,-9.06780785227377,0,0,0,1
49060,-4.53236552465321,14.2226355513142,-9.06473104930641,0,0,0,1
49070,-4.53082471305666,14.2292445748281,-9.06164942611331,0,0,0,1
49080,-4.52928149216672,14.2358513494183,-9.05856298433344,0,0,0,1
49090,-4.52773586280416,14.2424558715711,-9.05547172560831,0,0,0,1
49100,-4.52618782579099,14.2490581377738,-9.05237565158197,0,0,0,1
49110,-4.5246373819505,14.2556581445151,-9.049274763901,0,0,0,1
49120,-4.52308453210726,14.2622558882851,-9.04616906421451,0,0,0,1
49130,-4.52152927708709,14.2688513655748,-9.04305855417416,0,0,0,1
49140,-4.51997161771708,14.2754445728767,-9.03994323543415,0,0,0,1
49150,-4.5184115548256,14.2820355066846,-9.03682310965119,0,0,0,1
49160,-4.51684908924228,14.2886241634934,-9.03369817848455,0,0,0,1
49170,-4.51528422179802,14.2952105397992,-9.03056844359604,0,0,0,1
49180,-4.51371695332499,14.3017946320996,-9.02743390664998,0,0,0,1
49190,-4.51214728465663,14.3083764368932,-9.02429456931326,0,0,0,1
49200,-4.51057521662764,14.3149559506801,-9.02115043325528,0,0,0,1
49210,-4.509000750074,14.3215331699614,-9.01800150014798,0,0,0,1
49220,-4.50742388583294,14.3281080912395,-9.01484777166586,0,0,0,1
49230,-4.50584462474297,14.3346807110183,-9.01168924948593,0,0,0,1
49240,-4.50426296764388,14.3412510258027,-9.00852593528775,0,0,0,1
49250,-4.50267891537671,14.3478190320989,-9.00535783075341,0,0,0,1
49260,-4.50109246878377,14.3543847264144,-9.00218493756754,0,0,0,1
49270,-4.49950362870865,14.360948105258,-8.9990072574173,0,0,0,1
49280,-4.4979123959962,14.3675091651395,-8.99582479199239,0,0,0,1
49290,-4.49631877149254,14.3740679025703,-8.99263754298506,0,0,0,1
49300,-4.49472275604504,14.3806243140628,-8.98944551209008,0,0,0,1
49310,-4.49312435050239,14.3871783961308,-8.98624870100476,0,0,0,1
49320,-4.49152355571448,14.3937301452893,-8.98304711142895,0,0,0,1
49330,-4.48992037253252,14.4002795580545,-8.97984074506504,0,0,0,1
49340,-4.48831480180897,14.4068266309438,-8.97662960361794,0,0,0,1
49350,-4.48670684439756,14.4133713604762,-8.97341368879511,0,0,0,1
49360,-4.48509650115327,14.4199137431715,-8.97019300230654,0,0,0,1
49370,-4.48348377293239,14.426453775551,-8.96696754586478,0,0,0,1
49380,-4.48186866059244,14.4329914541373,-8.96373732118487,0,0,0,1
49390,-4.48025116499222,14.4395267754541,-8.96050232998444,0,0,0,1
49400,-4.47863128699181,14.4460597360264,-8.95726257398361,0,0,0,1
49410,-4.47700902745254,14.4525903323804,-8.95401805490506,0,0,0,1
49420,-4.47538438723701,14.4591185610438,-8.95076877447402,0,0,0,1
49430,-4.47375736720911,14.4656444185452,-8.94751473441822,0,0,0,1
49440,-4.47212796823398,14.4721679014147,-8.94425593646795,0,0,0,1
49450,-4.47049619117802,14.4786890061835,-8.94099238235604,0,0,0,1
49460,-4.46886203690893,14.4852077293843,-8.93772407381785,0,0,0,1
49470,-4.46722550629563,14.4917240675507,-8.93445101259126,0,0,0,1
49480,-4.46558660020836,14.4982380172179,-8.93117320041672,0,0,0,1
49490,-4.4639453195186,14.504749574922,-8.92789063903719,0,0,0,1
49500,-4.46230166509909,14.5112587372007,-8.92460333019817,0,0,0,1
49510,-4.46065563782386,14.5177655005927,-8.92131127564771,0,0,0,1
49520,-4.4590072385682,14.5242698616381,-8.91801447713639,0,0,0,1
49530,-4.45735646820826,14.5307718168796,-8.91471293641651,0,0,0,1
49540,-4.45570332762138,14.5372713628613,-8.91140665524276,0,0,0,1
49550,-4.45404781768685,14.5437684961262,-8.90809563537369,0,0,0,1
49560,-4.45238993928517,14.5502632132186,-8.90477987857033,0,0,0,1
49570,-4.4507296932981,14.5567555106843,-8.90145938659619,0,0,0,1
49580,-4.44906708060865,14.5632453850702,-8.89813416121729,0,0,0,1
49590,-4.44740210210107,14.5697328329248,-8.89480420420214,0,0,0,1
49600,-4.44573475866086,14.5762178507976,-8.89146951732171,0,0,0,1
49610,-4.44406505117475,14.5827004352399,-8.8881301023495,0,0,0,1
49620,-4.44239298053073,14.5891805828039,-8.88478596106146,0,0,0,1
49630,-4.44071854761803,14.5956582900434,-8.88143709523606,0,0,0,1
49640,-4.43904175332712,14.6021335535135,-8.87808350665424,0,0,0,1
49650,-4.43736259854972,14.6086063697707,-8.87472519709944,0,0,0,1
49660,-4.43568108417879,14.6150767353727,-8.87136216835758,0,0,0,1
49670,-4.43399721110854,14.6215446468786,-8.86799442221708,0,0,0,1
49680,-4.43231098023443,14.6280101008489,-8.86462196046885,0,0,0,1
49690,-4.43062239245314,14.6344730938454,-8.86124478490627,0,0,0,1
49700,-4.42893144866262,14.6409336224312,-8.85786289732523,0,0,0,1
49710,-4.42723814976205,14.6473916831709,-8.8544762995241,0,0,0,1
49720,-4.42554249665187,14.6538472726302,-8.85108499330374,0,0,0,1
49730,-4.42384449023376,14.6603003873764,-8.84768898046751,0,0,0,1
49740,-4.42214413141062,14.666751023978,-8.84428826282124,0,0,0,1
49750,-4.42044142108663,14.6731991790049,-8.84088284217326,0,0,0,1
49760,-4.4187363601672,14.6796448490282,-8.83747272033439,0,0,0,1
49770,-4.41702894955897,14.6860880306206,-8.83405789911794,0,0,0,1
49780,-4.41531919016986,14.6925287203559,-8.8306383803397,0,0,0,1
49790,-4.41360708290899,14.6989669148094,-8.82721416581797,0,0,0,1
49800,-4.41189262868676,14.7054026105576,-8.82378525737351,0,0,0,1
49810,-4.4101758284148,14.7118358041785,-8.8203516568296,0,0,0,1
49820,-4.40845668300599,14.7182664922515,-8.81691336601198,0,0,0,1
49830,-4.40673519337445,14.724694671357,-8.8134703867489,0,0,0,1
49840,-4.40501136043555,14.7311203380771,-8.81002272087109,0,0,0,1
49850,-4.40328518510589,14.7375434889951,-8.80657037021178,0,0,0,1
49860,-4.40155666830334,14.7439641206956,-8.80311333660667,0,0,0,1
49870,-4.39982581094699,14.7503822297647,-8.79965162189397,0,0,0,1
49880,-4.39809261395719,14.7567978127896,-8.79618522791436,0,0,0,1
49890,-4.39635707825552,14.7632108663591,-8.79271415651104,0,0,0,1
49900,-4.39461920476483,14.7696213870631,-8.78923840952965,0,0,0,1
49910,-4.39287899440919,14.7760293714932,-8.78575798881837,0,0,0,1
49920,-4.39113644811392,14.7824348162419,-8.78227289622783,0,0,0,1
49930,-4.3893915668056,14.7888377179034,-8.77878313361119,0,0,0,1
49940,-4.38764435141203,14.795238073073,-8.77528870282405,0,0,0,1
49950,-4.38589480286227,14.8016358783476,-8.77178960572454,0,0,0,1
49960,-4.38414292208663,14.8080311303251,-8.76828584417325,0,0,0,1
49970,-4.38238871001665,14.8144238256051,-8.7647774200333,0,0,0,1
49980,-4.38063216758513,14.8208139607882,-8.76126433517024,0,0,0,1
49990,-4.37887329572609,14.8272015324768,-8.75774659145217,0,0,0,1
50000,-4.37711209537482,14.8335865372741,-8.75422419074964,0,0,0,1
50010,-4.37534856746785,14.8399689717851,-8.7506971349357,0,0,0,1
50020,-4.37358271294295,14.8463488326159,-8.74716542588589,0,0,0,1
50030,-4.37181453273868,14.8527261163754,-8.74362906547735,0,0,0,1
50040,-4.37004402779479,14.859100819674,-8.74008805558957,0,0,0,1
50050,-4.36827119905298,14.8654729391211,-8.73654239810594,0,0,0,1
50060,-4.36649604745615,14.8718424713276,-8.7329920949123,0,0,0,1
50070,-4.36471857394846,14.8782094129057,-8.72943714789692,0,0,0,1
50080,-4.36293877947526,14.884573760469,-8.72587755895051,0,0,0,1
50090,-4.36115666498312,14.8909355106327,-8.72231332996624,0,0,0,1
50100,-4.35937223141984,14.8972946600133,-8.71874446283968,0,0,0,1
50110,-4.35758547973444,14.9036512052288,-8.71517095946887,0,0,0,1
50120,-4.35579641087715,14.9100051428987,-8.71159282175429,0,0,0,1
50130,-4.35400502579941,14.9163564696438,-8.70801005159882,0,0,0,1
50140,-4.35221132545391,14.9227051820863,-8.70442265090782,0,0,0,1
50150,-4.35041531079454,14.92905127685,-8.70083062158907,0,0,0,1
50160,-4.3486169827764,14.9353947505601,-8.6972339655528,0,0,0,1
50170,-4.34681634235583,14.9417355998431,-8.69363268471165,0,0,0,1
50180,-4.34501339049037,14.9480738213271,-8.69002678098074,0,0,0,1
50190,-4.3432081281388,14.9544094116414,-8.68641625627759,0,0,0,1
50200,-4.34140055626109,14.9607423674171,-8.68280111252218,0,0,0,1
50210,-4.33959067581847,14.9670726852865,-8.67918135163693,0,0,0,1
50220,-4.33777848777334,14.9734003618832,-8.67555697554668,0,0,0,1
50230,-4.33596399308937,14.9797253938426,-8.67192798617872,0,0,0,1
50240,-4.3341471927314,14.9860477778012,-8.6682943854628,0,0,0,1
50250,-4.33232808766553,14.992367510397,-8.66465617533106,0,0,0,1
50260,-4.33050667885906,14.9986845882697,-8.66101335771811,0,0,0,1
50270,-4.32868296728051,15.0049990080601,-8.65736593456101,0,0,0,1
50280,-4.32685695389962,15.0113107664106,-8.65371390779922,0,0,0,1
50290,-4.32502863968734,15.017619859965,-8.65005727937468,0,0,0,1
50300,-4.32319802561587,15.0239262853685,-8.64639605123174,0,0,0,1
50310,-4.3213651126586,15.0302300392678,-8.64273022531719,0,0,0,1
50320,-4.31952990179014,15.036531118311,-8.63905980358027,0,0,0,1
50330,-4.31769239398633,15.0428295191477,-8.63538478797266,0,0,0,1
50340,-4.31585259022424,15.0491252384288,-8.63170518044847,0,0,0,1
50350,-4.31401049148212,15.0554182728068,-8.62802098296424,0,0,0,1
50360,-4.31216609873949,15.0617086189354,-8.62433219747897,0,0,0,1
50370,-4.31031941297705,15.06799627347,-8.62063882595408,0,0,0,1
50380,-4.30847043517673,15.0742812330672,-8.61694087035345,0,0,0,1
50390,-4.30661916632168,15.0805634943852,-8.61323833264336,0,0,0,1
50400,-4.30476560739629,15.0868430540837,-8.60953121479257,0,0,0,1
50410,-4.30290975938613,15.0931199088235,-8.60581951877226,0,0,0,1
50420,-4.30105162327802,15.0993940552672,-8.60210324655604,0,0,0,1
50430,-4.29919120005999,15.1056654900786,-8.59838240011998,0,0,0,1
50440,-4.29732849072128,15.1119342099231,-8.59465698144256,0,0,0,1
50450,-4.29546349625237,15.1182002114673,-8.59092699250473,0,0,0,1
50460,-4.29359621764493,15.1244634913796,-8.58719243528984,0,0,0,1
50470,-4.29172665589187,15.1307240463295,-8.58345331178373,0,0,0,1
50480,-4.28985481198732,15.136981872988,-8.57970962397463,0,0,0,1
50490,-4.28798068692662,15.1432369680277,-8.57596137385324,0,0,0,1
50500,-4.28610428170634,15.1494893281225,-8.57220856341267,0,0,0,1
50510,-4.28422559732425,15.1557389499477,-8.56845119464849,0,0,0,1
50520,-4.28234463477936,15.1619858301801,-8.56468926955872,0,0,0,1
50530,-4.28046139507173,15.1682299654985,-8.56092279014346,0,0,0,1
50540,-4.27857587920198,15.1744713525849,-8.55715175840395,0,0,0,1
50550,-4.27668808817283,15.18070998812,-8.55337617634566,0,0,0,1
50560,-4.27479802298837,15.1869458687855,-8.54959604597672,0,0,0,1
50570,-4.27290568465384,15.1931789912649,-8.54581136930768,0,0,0,1
50580,-4.27101107417573,15.1994093522429,-8.54202214835145,0,0,0,1
50590,-4.26911419256167,15.2056369484058,-8.53822838512334,0,0,0,1
50600,-4.26721504082051,15.2118617764415,-8.53443008164102,0,0,0,1
50610,-4.26531361996229,15.2180838330394,-8.53062723992458,0,0,0,1
50620,-4.26340993099823,15.2243031148905,-8.52681986199645,0,0,0,1
50630,-4.26150397494075,15.2305196186871,-8.52300794988149,0,0,0,1
50640,-4.25959575280346,15.2367333411232,-8.51919150560691,0,0,0,1
50650,-4.25768526560116,15.2429442788944,-8.51537053120231,0,0,0,1
50660,-4.25577251434985,15.2491524286975,-8.51154502869969,0,0,0,1
50670,-4.25385750006671,15.2553577872312,-8.50771500013342,0,0,0,1
50680,-4.25194022377013,15.2615603511954,-8.50388044754025,0,0,0,1
50690,-4.25002068647966,15.2677601172919,-8.50004137295931,0,0,0,1
50700,-4.24809888921608,15.2739570822235,-8.49619777843215,0,0,0,1
50710,-4.24617483300133,15.2801512426951,-8.49234966600265,0,0,0,1
50720,-4.24424851885856,15.2863425954128,-8.48849703771712,0,0,0,1
50730,-4.24231994781211,15.2925311370841,-8.48463989562422,0,0,0,1
50740,-4.24038912088751,15.2987168644183,-8.48077824177502,0,0,0,1
50750,-4.23845603911148,15.3048997741262,-8.47691207822295,0,0,0,1
50760,-4.23652070351193,15.31107986292,-8.47304140702385,0,0,0,1
50770,-4.23458311511796,15.3172571275133,-8.46916623023592,0,0,0,1
50780,-4.23264327495988,15.3234315646216,-8.46528654991976,0,0,0,1
50790,-4.23070118406917,15.3296031709616,-8.46140236813833,0,0,0,1
50800,-4.22875684347851,15.3357719432517,-8.45751368695701,0,0,0,1
50810,-4.22681025422177,15.3419378782117,-8.45362050844354,0,0,0,1
50820,-4.22486141733403,15.348100972563,-8.44972283466804,0,0,0,1
50830,-4.22291033385152,15.3542612230285,-8.44582066770303,0,0,0,1
50840,-4.22095700481171,15.3604186263327,-8.44191400962341,0,0,0,1
50850,-4.21900143125323,15.3665731792015,-8.43800286250644,0,0,0,1
